# Rt Group Reward Records - Total groups: 3002
# Initial μ: 0.5, Initial loss rate: 0.01
# Hybrid loss enabled: 1
frame_id,Rt_value,loss_rate,mu_used,avg_reward,group_delay_ms,packet_count,group_start_time,group_end_time,bandwidth_utilization,p_delay,p_loss,p_mddl
283,0,0.002,0.5,-0.934371,97,30,123.142,123.239,0.335652,0.13,0,0.966667
284,0,0.002,0.5,-0.932319,96,30,123.221,123.317,0.337725,0.13,0,0.966667
285,0,0.002,0.5,-0.930211,99,30,123.3,123.399,0.339854,0.13,0,0.966667
286,0,0.002,0.5,-0.927916,93,30,123.383,123.476,0.342172,0.13,0,0.966667
287,0,0.002,0.5,-0.926041,96,30,123.459,123.555,0.344066,0.13,0,0.966667
288,0,0.002,0.5,-0.924202,96,30,123.539,123.635,0.345924,0.13,0,0.966667
289,0,0.002,0.5,-0.921955,95,30,123.618,123.713,0.348193,0.13,0,0.966667
290,0,0.002,0.5,-0.919826,100,30,123.693,123.793,0.350344,0.13,0,0.966667
291,0,0.002,0.5,-0.917594,93,30,123.775,123.868,0.352599,0.13,0,0.966667
292,0,0.002,0.5,-0.915528,96,30,123.852,123.948,0.354686,0.13,0,0.966667
293,0,0.002,0.5,-0.913677,97,30,123.93,124.027,0.356555,0.13,0,0.966667
294,0,0.002,0.5,-0.911452,89,30,124.009,124.098,0.358803,0.13,0,0.966667
295,0,0.002,0.5,-0.909303,89,30,124.081,124.17,0.360973,0.13,0,0.966667
296,0,0.002,0.5,-0.907649,89,30,124.152,124.241,0.362644,0.13,0,0.966667
297,0,0.002,0.5,-0.905572,89,30,124.224,124.313,0.364742,0.13,0,0.966667
298,0,0.002,0.5,-0.903388,94,30,124.295,124.389,0.366948,0.13,0,0.966667
299,0,0.002,0.5,-0.901331,88,30,124.371,124.459,0.369026,0.13,0,0.966667
300,0,0.002,0.5,-0.899688,90,30,124.441,124.531,0.370685,0.13,0,0.966667
301,0,0.002,0.5,-0.897422,86,30,124.514,124.6,0.372974,0.13,0,0.966667
302,0,0.002,0.5,-0.895189,87,30,124.584,124.671,0.37523,0.13,0,0.966667
303,0,0.002,0.5,-0.893469,88,30,124.653,124.741,0.376968,0.13,0,0.966667
304,0,0.002,0.5,-0.891454,90,30,124.724,124.814,0.379003,0.13,0,0.966667
305,0,0.002,0.5,-0.889136,90,30,124.796,124.886,0.381344,0.13,0,0.966667
306,0,0.002,0.5,-0.887096,92,30,124.869,124.961,0.383405,0.13,0,0.966667
307,0,0.002,0.5,-0.885242,90,30,124.944,125.034,0.385277,0.13,0,0.966667
308,0,0.002,0.5,-0.882937,85,30,125.016,125.101,0.387606,0.13,0,0.966667
309,0,0.002,0.5,-0.880665,82,30,125.084,125.166,0.389901,0.13,0,0.966667
310,0,0.002,0.5,-0.879077,89,30,125.148,125.237,0.391505,0.13,0,0.966667
311,0,0.002,0.5,-0.876934,83,30,125.22,125.303,0.393669,0.13,0,0.966667
312,0,0.002,0.5,-0.874577,84,30,125.284,125.368,0.39605,0.13,0,0.966667
313,0,0.002,0.5,-0.873116,85,30,125.351,125.436,0.397526,0.13,0,0.966667
314,0,0.002,0.5,-0.87094,82,30,125.418,125.5,0.399724,0.13,0,0.966667
315,0,0.002,0.5,-0.868598,85,30,125.484,125.569,0.40209,0.13,0,0.966667
316,0,0.002,0.5,-0.867011,86,30,125.55,125.636,0.403692,0.13,0,0.966667
317,0,0.002,0.5,-0.864802,83,30,125.618,125.701,0.405924,0.13,0,0.966667
318,0,0.002,0.5,-0.862423,84,30,125.683,125.767,0.408327,0.13,0,0.966667
319,0,0.002,0.5,-0.860916,85,30,125.749,125.834,0.409849,0.13,0,0.966667
320,0,0.002,0.5,-0.858516,88,30,125.817,125.905,0.412273,0.13,0,0.966667
321,0,0.002,0.5,-0.8561,83,30,125.887,125.97,0.414714,0.13,0,0.966667
322,0,0.002,0.5,-0.854438,85,30,125.952,126.037,0.416392,0.13,0,0.966667
323,0,0.002,0.5,-0.852238,80,30,126.02,126.1,0.418614,0.13,0,0.966667
324,0,0.002,0.5,-0.849892,79,30,126.081,126.16,0.420985,0.13,0,0.966667
325,0,0.002,0.5,-0.8485,81,30,126.143,126.224,0.422391,0.13,0,0.966667
326,0,0.002,0.5,-0.846026,81,30,126.206,126.287,0.42489,0.13,0,0.966667
327,0,0.002,0.5,-0.844186,79,30,126.269,126.348,0.426748,0.13,0,0.966667
328,0,0.002,0.5,-0.842395,79,30,126.33,126.409,0.428557,0.13,0,0.966667
329,0,0.002,0.5,-0.839829,81,30,126.391,126.472,0.431149,0.13,0,0.966667
330,0,0.002,0.5,-0.838183,82,30,126.455,126.537,0.432812,0.13,0,0.966667
331,0,0.002,0.5,-0.83598,80,30,126.519,126.599,0.435037,0.13,0,0.966667
332,0,0.002,0.5,-0.833597,84,30,126.581,126.665,0.437444,0.13,0,0.966667
333,0,0.002,0.5,-0.831983,79,30,126.647,126.726,0.439074,0.13,0,0.966667
334,0,0.002,0.5,-0.829412,79,30,126.708,126.787,0.441672,0.13,0,0.966667
335,0,0.002,0.5,-0.827443,80,30,126.77,126.85,0.44366,0.13,0,0.966667
336,0,0.002,0.5,-0.825638,82,30,126.83,126.912,0.445484,0.13,0,0.966667
337,0,0.002,0.5,-0.823141,76,30,126.894,126.97,0.448006,0.13,0,0.966667
338,0,0.002,0.5,-0.821774,76,30,126.951,127.027,0.449387,0.13,0,0.966667
339,0,0.002,0.5,-0.819199,78,30,127.008,127.086,0.451988,0.13,0,0.966667
340,0,0.002,0.5,-0.817431,78,30,127.068,127.146,0.453774,0.13,0,0.966667
341,0,0.002,0.5,-0.815575,77,30,127.128,127.205,0.455648,0.13,0,0.966667
342,0,0.002,0.5,-0.812956,75,30,127.187,127.262,0.458293,0.13,0,0.966667
343,0,0.002,0.5,-0.811558,76,30,127.244,127.32,0.459706,0.13,0,0.966667
344,0,0.002,0.5,-0.808982,77,30,127.302,127.379,0.462308,0.13,0,0.966667
345,0,0.002,0.5,-0.807393,78,30,127.359,127.437,0.463912,0.13,0,0.966667
346,0,0.002,0.5,-0.805091,77,30,127.419,127.496,0.466238,0.13,0,0.966667
347,0,0.002,0.5,-0.802775,76,30,127.478,127.554,0.468577,0.13,0,0.966667
348,0,0.002,0.5,-0.801167,75,30,127.536,127.611,0.470202,0.13,0,0.966667
349,0,0.002,0.5,-0.798532,80,30,127.593,127.673,0.472863,0.13,0,0.966667
350,0,0.002,0.5,-0.796486,82,30,127.655,127.737,0.47493,0.13,0,0.966667
351,0,0.002,0.5,-0.794311,74,30,127.718,127.792,0.477127,0.13,0,0.966667
352,0,0.002,0.5,-0.791758,74,30,127.774,127.848,0.479706,0.13,0,0.966667
353,0,0.002,0.5,-0.790478,77,30,127.83,127.907,0.480999,0.13,0,0.966667
354,0,0.002,0.5,-0.787843,74,30,127.887,127.961,0.48366,0.13,0,0.966667
355,0,0.002,0.5,-0.78649,72,30,127.943,128.015,0.485026,0.13,0,0.966667
356,0,0.002,0.5,-0.783711,76,30,127.997,128.073,0.487834,0.13,0,0.966667
357,0,0.002,0.5,-0.782408,72,30,128.055,128.127,0.48915,0.13,0,0.966667
358,0,0.002,0.5,-0.779668,74,30,128.109,128.183,0.491918,0.13,0,0.966667
359,0,0.002,0.5,-0.778103,74,30,128.163,128.237,0.493499,0.13,0,0.966667
360,0,0.002,0.5,-0.77578,73,30,128.219,128.292,0.495845,0.13,0,0.966667
361,0,0.002,0.5,-0.773696,74,30,128.274,128.348,0.49795,0.13,0,0.966667
362,0,0.002,0.5,-0.771977,73,30,128.33,128.403,0.499687,0.13,0,0.966667
363,0,0.002,0.5,-0.771667,72,30,128.385,128.457,0.5,0.13,0,0.966667
364,0,0.002,0.5,-0.771667,75,30,128.439,128.514,0.5,0.13,0,0.966667
365,0,0.002,0.5,-0.771667,74,30,128.496,128.57,0.5,0.13,0,0.966667
366,0,0.002,0.5,-0.771667,73,30,128.552,128.625,0.5,0.13,0,0.966667
367,0,0.002,0.5,-0.771667,76,30,128.607,128.683,0.5,0.13,0,0.966667
368,0,0.002,0.5,-0.771667,71,30,128.665,128.736,0.5,0.13,0,0.966667
369,0,0.002,0.5,-0.771667,71,30,128.718,128.789,0.5,0.13,0,0.966667
370,0,0.002,0.5,-0.771667,71,30,128.771,128.842,0.5,0.13,0,0.966667
371,0,0.002,0.5,-0.771667,71,30,128.824,128.895,0.5,0.13,0,0.966667
372,0,0.002,0.5,-0.771667,75,30,128.877,128.952,0.5,0.13,0,0.966667
373,0,0.002,0.5,-0.771667,71,30,128.934,129.005,0.5,0.13,0,0.966667
374,0,0.002,0.5,-0.771667,71,30,128.987,129.058,0.5,0.13,0,0.966667
375,0,0.002,0.5,-0.771667,73,30,129.04,129.113,0.5,0.13,0,0.966667
376,0,0.002,0.5,-0.771667,71,30,129.095,129.166,0.5,0.13,0,0.966667
377,0,0.002,0.5,-0.771667,73,30,129.148,129.221,0.5,0.13,0,0.966667
378,0,0.002,0.5,-0.771667,77,30,129.203,129.28,0.5,0.13,0,0.966667
379,0,0.002,0.5,-0.771667,74,30,129.262,129.336,0.5,0.13,0,0.966667
380,0,0.002,0.5,-0.771667,77,30,129.318,129.395,0.5,0.13,0,0.966667
381,0,0.002,0.5,-0.771667,73,30,129.377,129.45,0.5,0.13,0,0.966667
382,0,0.002,0.5,-0.771667,74,30,129.432,129.506,0.5,0.13,0,0.966667
383,0,0.002,0.5,-0.771667,73,30,129.486,129.559,0.5,0.13,0,0.966667
384,0,0.002,0.5,-0.771667,72,30,129.541,129.613,0.5,0.13,0,0.966667
385,0,0.002,0.5,-0.771667,73,30,129.595,129.668,0.5,0.13,0,0.966667
386,0,0.002,0.5,-0.771667,73,30,129.65,129.723,0.5,0.13,0,0.966667
387,0,0.002,0.5,-0.771667,75,30,129.707,129.782,0.5,0.13,0,0.966667
388,0,0.002,0.5,-0.771667,73,30,129.762,129.835,0.5,0.13,0,0.966667
389,0,0.002,0.5,-0.771667,71,30,129.817,129.888,0.5,0.13,0,0.966667
390,0,0.002,0.5,-0.771667,73,30,129.87,129.943,0.5,0.13,0,0.966667
391,0,0.002,0.5,-0.771667,71,30,129.925,129.996,0.5,0.13,0,0.966667
392,0,0.002,0.5,-0.771667,74,30,129.978,130.052,0.5,0.13,0,0.966667
393,0,0.002,0.5,-0.771667,71,30,130.034,130.105,0.5,0.13,0,0.966667
394,0,0.002,0.5,-0.771667,73,30,130.087,130.16,0.5,0.13,0,0.966667
395,0,0.002,0.5,-0.771667,75,30,130.142,130.217,0.5,0.13,0,0.966667
396,0,0.002,0.5,-0.771667,74,30,130.199,130.273,0.5,0.13,0,0.966667
397,0,0.002,0.5,-0.771667,75,30,130.255,130.33,0.5,0.13,0,0.966667
398,0,0.002,0.5,-0.771667,76,30,130.312,130.388,0.5,0.13,0,0.966667
399,0,0.002,0.5,-0.771667,73,30,130.37,130.443,0.5,0.13,0,0.966667
400,0,0.002,0.5,-0.771667,75,30,130.425,130.5,0.5,0.13,0,0.966667
401,0,0.002,0.5,-0.771667,73,30,130.482,130.555,0.5,0.13,0,0.966667
402,0,0.002,0.5,-0.771667,73,30,130.537,130.61,0.5,0.13,0,0.966667
403,0,0.002,0.5,-0.771667,76,30,130.592,130.668,0.5,0.13,0,0.966667
404,0,0.002,0.5,-0.771667,77,30,130.65,130.727,0.5,0.13,0,0.966667
405,0,0.002,0.5,-0.771667,75,30,130.709,130.784,0.5,0.13,0,0.966667
406,0,0.002,0.5,-0.771667,75,30,130.766,130.841,0.5,0.13,0,0.966667
407,0,0.002,0.5,-0.771667,75,30,130.823,130.898,0.5,0.13,0,0.966667
408,0,0.002,0.5,-0.771667,73,30,130.88,130.953,0.5,0.13,0,0.966667
409,0,0.002,0.5,-0.771667,75,30,130.935,131.01,0.5,0.13,0,0.966667
410,0,0.002,0.5,-0.771667,75,30,130.992,131.067,0.5,0.13,0,0.966667
411,0,0.002,0.5,-0.771667,73,30,131.049,131.122,0.5,0.13,0,0.966667
412,0,0.002,0.5,-0.771667,77,30,131.104,131.181,0.5,0.13,0,0.966667
413,0,0.002,0.5,-0.771667,75,30,131.163,131.238,0.5,0.13,0,0.966667
414,0,0.002,0.5,-0.771667,76,30,131.22,131.296,0.5,0.13,0,0.966667
415,0,0.002,0.5,-0.771667,77,30,131.278,131.355,0.5,0.13,0,0.966667
416,0,0.002,0.5,-0.771667,76,30,131.337,131.413,0.5,0.13,0,0.966667
417,0,0.002,0.5,-0.771667,73,30,131.395,131.468,0.5,0.13,0,0.966667
418,0,0.002,0.5,-0.771667,73,30,131.45,131.523,0.5,0.13,0,0.966667
419,0,0.002,0.5,-0.771667,73,30,131.504,131.577,0.5,0.13,0,0.966667
420,0,0.002,0.5,-0.771667,75,30,131.559,131.634,0.5,0.13,0,0.966667
421,0,0.002,0.5,-0.771667,76,30,131.616,131.692,0.5,0.13,0,0.966667
422,0,0.002,0.5,-0.771667,76,30,131.674,131.75,0.5,0.13,0,0.966667
423,0,0.002,0.5,-0.771667,75,30,131.732,131.807,0.5,0.13,0,0.966667
424,0,0.002,0.5,-0.771667,73,30,131.788,131.861,0.5,0.13,0,0.966667
425,0,0.002,0.5,-0.771667,76,30,131.843,131.919,0.5,0.13,0,0.966667
426,0,0.002,0.5,-0.771667,76,30,131.901,131.977,0.5,0.13,0,0.966667
427,0,0.002,0.5,-0.771667,76,30,131.961,132.037,0.5,0.13,0,0.966667
428,0,0.002,0.5,-0.771667,74,30,132.019,132.093,0.5,0.13,0,0.966667
429,0,0.002,0.5,-0.771667,72,30,132.075,132.147,0.5,0.13,0,0.966667
430,0,0.002,0.5,-0.771667,72,30,132.129,132.201,0.5,0.13,0,0.966667
431,0,0.002,0.5,-0.771667,73,30,132.183,132.256,0.5,0.13,0,0.966667
432,0,0.002,0.5,-0.771667,75,30,132.237,132.312,0.5,0.13,0,0.966667
433,0,0.002,0.5,-0.771667,74,30,132.294,132.368,0.5,0.13,0,0.966667
434,0,0.002,0.5,-0.771667,72,30,132.35,132.422,0.5,0.13,0,0.966667
435,0,0.002,0.5,-0.771667,72,30,132.404,132.476,0.5,0.13,0,0.966667
436,0,0.002,0.5,-0.771667,74,30,132.457,132.531,0.5,0.13,0,0.966667
437,0,0.002,0.5,-0.771667,77,30,132.513,132.59,0.5,0.13,0,0.966667
438,0,0.002,0.5,-0.771667,75,30,132.572,132.647,0.5,0.13,0,0.966667
439,0,0.002,0.5,-0.771667,72,30,132.629,132.701,0.5,0.13,0,0.966667
440,0,0.002,0.5,-0.771667,72,30,132.685,132.757,0.5,0.13,0,0.966667
441,0,0.002,0.5,-0.771667,71,30,132.739,132.81,0.5,0.13,0,0.966667
442,0,0.002,0.5,-0.771667,72,30,132.792,132.864,0.5,0.13,0,0.966667
443,0,0.002,0.5,-0.771667,74,30,132.845,132.919,0.5,0.13,0,0.966667
444,0,0.002,0.5,-0.771667,74,30,132.9,132.974,0.5,0.13,0,0.966667
445,0,0.002,0.5,-0.771667,71,30,132.956,133.027,0.5,0.13,0,0.966667
446,0,0.002,0.5,-0.771667,73,30,133.009,133.082,0.5,0.13,0,0.966667
447,0,0.002,0.5,-0.771667,70,30,133.064,133.134,0.5,0.13,0,0.966667
448,0,0.002,0.5,-0.771667,74,30,133.115,133.189,0.5,0.13,0,0.966667
449,0,0.002,0.5,-0.771667,74,30,133.17,133.244,0.5,0.13,0,0.966667
450,0,0.002,0.5,-0.771667,73,30,133.226,133.299,0.5,0.13,0,0.966667
451,0,0.002,0.5,-0.771667,74,30,133.281,133.355,0.5,0.13,0,0.966667
452,0,0.002,0.5,-0.771667,72,30,133.337,133.409,0.5,0.13,0,0.966667
453,0,0.002,0.5,-0.771667,73,30,133.391,133.464,0.5,0.13,0,0.966667
454,0,0.002,0.5,-0.771667,76,30,133.446,133.522,0.5,0.13,0,0.966667
455,0,0.002,0.5,-0.771667,73,30,133.504,133.577,0.5,0.13,0,0.966667
456,0,0.002,0.5,-0.771667,72,30,133.559,133.631,0.5,0.13,0,0.966667
457,0,0.002,0.5,-0.771667,73,30,133.613,133.686,0.5,0.13,0,0.966667
458,0,0.002,0.5,-0.771667,75,30,133.667,133.742,0.5,0.13,0,0.966667
459,0,0.002,0.5,-0.771667,75,30,133.723,133.798,0.5,0.13,0,0.966667
460,0,0.002,0.5,-0.771667,74,30,133.78,133.854,0.5,0.13,0,0.966667
461,0,0.002,0.5,-0.771667,73,30,133.836,133.909,0.5,0.13,0,0.966667
462,0,0.002,0.5,-0.771667,77,30,133.891,133.968,0.5,0.13,0,0.966667
463,0,0.002,0.5,-0.771667,74,30,133.95,134.024,0.5,0.13,0,0.966667
464,0,0.002,0.5,-0.771667,75,30,134.006,134.081,0.5,0.13,0,0.966667
465,0,0.002,0.5,-0.771667,73,30,134.063,134.136,0.5,0.13,0,0.966667
466,0,0.002,0.5,-0.771667,73,30,134.118,134.191,0.5,0.13,0,0.966667
467,0,0.002,0.5,-0.771667,77,30,134.173,134.25,0.5,0.13,0,0.966667
468,0,0.002,0.5,-0.771667,76,30,134.23,134.306,0.5,0.13,0,0.966667
469,0,0.002,0.5,-0.771667,73,30,134.288,134.361,0.5,0.13,0,0.966667
470,0,0.002,0.5,-0.771667,78,30,134.343,134.421,0.5,0.13,0,0.966667
471,0,0.002,0.5,-0.771667,76,30,134.402,134.478,0.5,0.13,0,0.966667
472,0,0.002,0.5,-0.771667,73,30,134.46,134.533,0.5,0.13,0,0.966667
473,0,0.002,0.5,-0.771667,78,30,134.515,134.593,0.5,0.13,0,0.966667
474,0,0.002,0.5,-0.771667,75,30,134.575,134.65,0.5,0.13,0,0.966667
475,0,0.002,0.5,-0.771667,73,30,134.632,134.705,0.5,0.13,0,0.966667
476,0,0.002,0.5,-0.771667,76,30,134.687,134.763,0.5,0.13,0,0.966667
477,0,0.002,0.5,-0.771667,73,30,134.745,134.818,0.5,0.13,0,0.966667
478,0,0.002,0.5,-0.771667,73,30,134.8,134.873,0.5,0.13,0,0.966667
479,0,0.002,0.5,-0.771667,77,30,134.855,134.932,0.5,0.13,0,0.966667
480,0,0.002,0.5,-0.771667,76,30,134.914,134.99,0.5,0.13,0,0.966667
481,0,0.002,0.5,-0.771667,73,30,134.972,135.045,0.5,0.13,0,0.966667
482,0,0.002,0.5,-0.771667,75,30,135.027,135.102,0.5,0.13,0,0.966667
483,0,0.002,0.5,-0.771667,73,30,135.084,135.157,0.5,0.13,0,0.966667
484,0,0.002,0.5,-0.771667,73,30,135.139,135.212,0.5,0.13,0,0.966667
485,0,0.002,0.5,-0.771667,73,30,135.194,135.267,0.5,0.13,0,0.966667
486,0,0.002,0.5,-0.771667,73,30,135.249,135.322,0.5,0.13,0,0.966667
487,0,0.002,0.5,-0.771667,77,30,135.304,135.381,0.5,0.13,0,0.966667
488,0,0.002,0.5,-0.771667,75,30,135.361,135.436,0.5,0.13,0,0.966667
489,0,0.002,0.5,-0.771667,73,30,135.418,135.491,0.5,0.13,0,0.966667
490,0,0.002,0.5,-0.771667,77,30,135.473,135.55,0.5,0.13,0,0.966667
491,0,0.002,0.5,-0.771667,75,30,135.532,135.607,0.5,0.13,0,0.966667
492,0,0.002,0.5,-0.771667,75,30,135.589,135.664,0.5,0.13,0,0.966667
493,0,0.002,0.5,-0.771667,75,30,135.646,135.721,0.5,0.13,0,0.966667
494,0,0.002,0.5,-0.771667,75,30,135.703,135.778,0.5,0.13,0,0.966667
495,0,0.002,0.5,-0.771667,75,30,135.758,135.833,0.5,0.13,0,0.966667
496,0,0.002,0.5,-0.771667,77,30,135.815,135.892,0.5,0.13,0,0.966667
497,0,0.002,0.5,-0.771667,79,30,135.874,135.953,0.5,0.13,0,0.966667
498,0,0.002,0.5,-0.771667,77,30,135.933,136.01,0.5,0.13,0,0.966667
499,0,0.002,0.5,-0.771667,75,30,135.992,136.067,0.5,0.13,0,0.966667
500,0,0.002,0.5,-0.771667,73,30,136.049,136.122,0.5,0.13,0,0.966667
501,0,0.002,0.5,-0.771667,76,30,136.104,136.18,0.5,0.13,0,0.966667
502,0,0.002,0.5,-0.771667,73,30,136.162,136.235,0.5,0.13,0,0.966667
503,0,0.002,0.5,-0.771667,77,30,136.217,136.294,0.5,0.13,0,0.966667
504,0,0.002,0.5,-0.771667,73,30,136.276,136.349,0.5,0.13,0,0.966667
505,0,0.002,0.5,-0.771667,75,30,136.333,136.408,0.5,0.13,0,0.966667
506,0,0.002,0.5,-0.771667,75,30,136.39,136.465,0.5,0.13,0,0.966667
507,0,0.002,0.5,-0.771667,75,30,136.445,136.52,0.5,0.13,0,0.966667
508,0,0.002,0.5,-0.771667,73,30,136.502,136.575,0.5,0.13,0,0.966667
509,0,0.002,0.5,-0.771667,75,30,136.557,136.632,0.5,0.13,0,0.966667
510,0,0.002,0.5,-0.771667,75,30,136.614,136.689,0.5,0.13,0,0.966667
511,0,0.002,0.5,-0.771667,73,30,136.671,136.744,0.5,0.13,0,0.966667
512,0,0.002,0.5,-0.771667,73,30,136.726,136.799,0.5,0.13,0,0.966667
513,0,0.002,0.5,-0.771667,73,30,136.781,136.854,0.5,0.13,0,0.966667
514,0,0.002,0.5,-0.771667,75,30,136.836,136.911,0.5,0.13,0,0.966667
515,0,0.002,0.5,-0.771667,78,30,136.893,136.971,0.5,0.13,0,0.966667
516,0,0.002,0.5,-0.771667,73,30,136.953,137.026,0.5,0.13,0,0.966667
517,0,0.002,0.5,-0.771667,72,30,137.008,137.08,0.5,0.13,0,0.966667
518,0,0.002,0.5,-0.771667,75,30,137.062,137.137,0.5,0.13,0,0.966667
519,0,0.002,0.5,-0.771667,73,30,137.119,137.192,0.5,0.13,0,0.966667
520,0,0.002,0.5,-0.771667,72,30,137.174,137.246,0.5,0.13,0,0.966667
521,0,0.002,0.5,-0.771667,75,30,137.228,137.303,0.5,0.13,0,0.966667
522,0,0.002,0.5,-0.771667,73,30,137.285,137.358,0.5,0.13,0,0.966667
523,0,0.002,0.5,-0.771667,72,30,137.34,137.412,0.5,0.13,0,0.966667
524,0,0.002,0.5,-0.771667,77,30,137.394,137.471,0.5,0.13,0,0.966667
525,0,0.002,0.5,-0.771667,74,30,137.452,137.526,0.5,0.13,0,0.966667
526,0,0.002,0.5,-0.771667,76,30,137.508,137.584,0.5,0.13,0,0.966667
527,0,0.002,0.5,-0.771667,76,30,137.566,137.642,0.5,0.13,0,0.966667
528,0,0.002,0.5,-0.771667,76,30,137.624,137.7,0.5,0.13,0,0.966667
529,0,0.002,0.5,-0.771667,74,30,137.682,137.756,0.5,0.13,0,0.966667
530,0,0.002,0.5,-0.771667,75,30,137.738,137.813,0.5,0.13,0,0.966667
531,0,0.002,0.5,-0.771667,72,30,137.795,137.867,0.5,0.13,0,0.966667
532,0,0.002,0.5,-0.771667,72,30,137.849,137.921,0.5,0.13,0,0.966667
533,0,0.002,0.5,-0.771667,75,30,137.903,137.978,0.5,0.13,0,0.966667
534,0,0.002,0.5,-0.771667,73,30,137.959,138.032,0.5,0.13,0,0.966667
535,0,0.002,0.5,-0.771667,76,30,138.014,138.09,0.5,0.13,0,0.966667
536,0,0.002,0.5,-0.771667,72,30,138.072,138.144,0.5,0.13,0,0.966667
537,0,0.002,0.5,-0.771667,72,30,138.126,138.198,0.5,0.13,0,0.966667
538,0,0.002,0.5,-0.771667,74,30,138.18,138.254,0.5,0.13,0,0.966667
539,0,0.002,0.5,-0.771667,72,30,138.236,138.308,0.5,0.13,0,0.966667
540,0,0.002,0.5,-0.771667,76,30,138.29,138.366,0.5,0.13,0,0.966667
541,0,0.002,0.5,-0.771667,74,30,138.348,138.422,0.5,0.13,0,0.966667
542,0,0.002,0.5,-0.771667,74,30,138.404,138.478,0.5,0.13,0,0.966667
543,0,0.002,0.5,-0.771667,75,30,138.46,138.535,0.5,0.13,0,0.966667
544,0,0.002,0.5,-0.771667,74,30,138.517,138.591,0.5,0.13,0,0.966667
545,0,0.002,0.5,-0.771667,72,30,138.573,138.645,0.5,0.13,0,0.966667
546,0,0.002,0.5,-0.771667,74,30,138.627,138.701,0.5,0.13,0,0.966667
547,0,0.002,0.5,-0.771667,75,30,138.683,138.758,0.5,0.13,0,0.966667
548,0,0.002,0.5,-0.771667,72,30,138.74,138.812,0.5,0.13,0,0.966667
549,0,0.002,0.5,-0.771667,74,30,138.794,138.868,0.5,0.13,0,0.966667
550,0,0.002,0.5,-0.771667,72,30,138.85,138.922,0.5,0.13,0,0.966667
551,0,0.002,0.5,-0.771667,74,30,138.904,138.978,0.5,0.13,0,0.966667
552,0,0.002,0.5,-0.771667,75,30,138.958,139.033,0.5,0.13,0,0.966667
553,0,0.002,0.5,-0.771667,73,30,139.014,139.087,0.5,0.13,0,0.966667
554,0,0.002,0.5,-0.771667,72,30,139.069,139.141,0.5,0.13,0,0.966667
555,0,0.002,0.5,-0.771667,74,30,139.123,139.197,0.5,0.13,0,0.966667
556,0,0.002,0.5,-0.771667,72,30,139.179,139.251,0.5,0.13,0,0.966667
557,0,0.002,0.5,-0.771667,74,30,139.233,139.307,0.5,0.13,0,0.966667
558,0,0.002,0.5,-0.771667,72,30,139.289,139.361,0.5,0.13,0,0.966667
559,0,0.002,0.5,-0.771667,72,30,139.343,139.415,0.5,0.13,0,0.966667
560,0,0.002,0.5,-0.771667,75,30,139.397,139.472,0.5,0.13,0,0.966667
561,0,0.002,0.5,-0.771667,75,30,139.453,139.528,0.5,0.13,0,0.966667
562,0,0.002,0.5,-0.771667,74,30,139.51,139.584,0.5,0.13,0,0.966667
563,0,0.002,0.5,-0.771667,74,30,139.564,139.638,0.5,0.13,0,0.966667
564,0,0.002,0.5,-0.771667,73,30,139.62,139.693,0.5,0.13,0,0.966667
565,0,0.002,0.5,-0.771667,74,30,139.675,139.749,0.5,0.13,0,0.966667
566,0,0.002,0.5,-0.771667,75,30,139.731,139.806,0.5,0.13,0,0.966667
567,0,0.002,0.5,-0.771667,73,30,139.787,139.86,0.5,0.13,0,0.966667
568,0,0.002,0.5,-0.771667,73,30,139.842,139.915,0.5,0.13,0,0.966667
569,0,0.002,0.5,-0.771667,75,30,139.897,139.972,0.5,0.13,0,0.966667
570,0,0.002,0.5,-0.771667,73,30,139.954,140.027,0.5,0.13,0,0.966667
571,0,0.002,0.5,-0.771667,75,30,140.009,140.084,0.5,0.13,0,0.966667
572,0,0.002,0.5,-0.771667,75,30,140.066,140.141,0.5,0.13,0,0.966667
573,0,0.002,0.5,-0.771667,73,30,140.123,140.196,0.5,0.13,0,0.966667
574,0,0.002,0.5,-0.771667,78,30,140.178,140.256,0.5,0.13,0,0.966667
575,0,0.002,0.5,-0.771667,77,30,140.238,140.315,0.5,0.13,0,0.966667
576,0,0.002,0.5,-0.771667,73,30,140.297,140.37,0.5,0.13,0,0.966667
577,0,0.002,0.5,-0.771667,74,30,140.352,140.426,0.5,0.13,0,0.966667
578,0,0.002,0.5,-0.771667,77,30,140.408,140.485,0.5,0.13,0,0.966667
579,0,0.002,0.5,-0.771667,75,30,140.469,140.544,0.5,0.13,0,0.966667
580,0,0.002,0.5,-0.771667,71,30,140.526,140.597,0.5,0.13,0,0.966667
581,0,0.002,0.5,-0.771667,75,30,140.578,140.653,0.5,0.13,0,0.966667
582,0,0.002,0.5,-0.771667,76,30,140.635,140.711,0.5,0.13,0,0.966667
583,0,0.002,0.5,-0.771667,75,30,140.693,140.768,0.5,0.13,0,0.966667
584,0,0.002,0.5,-0.771667,76,30,140.75,140.826,0.5,0.13,0,0.966667
585,0,0.002,0.5,-0.771667,73,30,140.808,140.881,0.5,0.13,0,0.966667
586,0,0.002,0.5,-0.771667,73,30,140.863,140.936,0.5,0.13,0,0.966667
587,0,0.002,0.5,-0.771667,76,30,140.918,140.994,0.5,0.13,0,0.966667
588,0,0.002,0.5,-0.771667,75,30,140.974,141.049,0.5,0.13,0,0.966667
